1, 215.970, 388.370, 24
2, 215.970, 396.870, 24
3, 215.970, 405.370, 24
4, 215.970, 413.870, 24
5, 215.970, 422.370, 24
6, 215.970, 430.870, 24
7, 215.970, 439.370, 24
8, 215.970, 447.870, 24
9, 215.970, 456.370, 24
10, 215.970, 464.870, 24
11, 215.970, 473.370, 24
12, 236.840, 388.370, 24
13, 236.840, 396.870, 24
14, 236.840, 405.370, 24
15, 236.840, 413.870, 24
16, 236.840, 422.370, 24
17, 236.840, 430.870, 24
18, 236.840, 439.370, 24
19, 236.840, 447.870, 24
20, 236.840, 456.370, 24
21, 236.840, 464.870, 24
22, 236.840, 473.370, 24
23, 236.840, 481.870, 24
24, 236.840, 490.370, 18
25, 257.710, 379.870, 24
26, 257.710, 388.370, 24
27, 257.710, 396.870, 24
28, 257.710, 405.370, 24
29, 257.710, 413.870, 24
30, 257.710, 422.370, 24
31, 257.710, 430.870, 24
32, 257.710, 439.370, 24
33, 257.710, 447.870, 24
34, 257.710, 456.370, 24
35, 257.710, 464.870, 24
36, 257.710, 473.370, 24
37, 257.710, 481.870, 24
38, 257.710, 490.370, 18
39, 257.710, 498.870, 18
40, 257.710, 507.370, 18
41, 257.710, 515.870, 18
42, 278.580, 371.370, 24
43, 278.580, 379.870, 24
44, 278.580, 388.370, 24
45, 278.580, 396.870, 24
46, 278.580, 405.370, 24
47, 278.580, 413.870, 24
48, 278.580, 422.370, 24
49, 278.580, 430.870, 24
50, 278.580, 439.370, 24
51, 278.580, 447.870, 24
52, 278.580, 456.370, 24
53, 278.580, 464.870, 24
54, 278.580, 473.370, 24
55, 278.580, 481.870, 24
56, 278.580, 490.370, 18
57, 278.580, 498.870, 18
58, 278.580, 507.370, 18
59, 278.580, 515.870, 18
60, 278.580, 524.370, 18
61, 278.580, 532.870, 18
62, 278.580, 541.370, 18
63, 299.450, 362.870, 24
64, 299.450, 371.370, 24
65, 299.450, 379.870, 24
66, 299.450, 388.370, 24
67, 299.450, 396.870, 24
68, 299.450, 405.370, 24
69, 299.450, 413.870, 24
70, 299.450, 422.370, 24
71, 299.450, 430.870, 24
72, 299.450, 439.370, 24
73, 299.450, 447.870, 24
74, 299.450, 456.370, 24
75, 299.450, 464.870, 24
76, 299.450, 473.370, 24
77, 299.450, 481.870, 24
78, 299.450, 490.370, 18
79, 299.450, 498.870, 18
80, 299.450, 507.370, 18
81, 299.450, 515.870, 18
82, 299.450, 524.370, 18
83, 299.450, 532.870, 18
84, 299.450, 541.370, 18
85, 299.450, 549.870, 18
86, 299.450, 558.370, 18
87, 299.450, 566.870, 18
88, 320.320, 362.870, 24
89, 320.320, 371.370, 24
90, 320.320, 379.870, 24
91, 320.320, 388.370, 24
92, 320.320, 396.870, 24
93, 320.320, 405.370, 24
94, 320.320, 413.870, 24
95, 320.320, 422.370, 24
96, 320.320, 430.870, 24
97, 320.320, 439.370, 24
98, 320.320, 447.870, 24
99, 320.320, 456.370, 24
100, 320.320, 464.870, 24
101, 320.320, 473.370, 24
102, 320.320, 481.870, 24
103, 320.320, 490.370, 18
104, 320.320, 498.870, 18
105, 320.320, 507.370, 18
106, 320.320, 515.870, 18
107, 320.320, 524.370, 18
108, 320.320, 532.870, 18
109, 320.320, 541.370, 18
110, 320.320, 549.870, 18
111, 320.320, 558.370, 18
112, 320.320, 566.870, 18
113, 320.320, 575.370, 11
114, 320.320, 583.870, 11
115, 320.320, 592.370, 11
116, 341.190, 354.370, 1
117, 341.190, 362.870, 24
118, 341.190, 371.370, 24
119, 341.190, 379.870, 24
120, 341.190, 388.370, 24
121, 341.190, 396.870, 24
122, 341.190, 405.370, 24
123, 341.190, 413.870, 24
124, 341.190, 422.370, 24
125, 341.190, 430.870, 24
126, 341.190, 439.370, 24
127, 341.190, 447.870, 24
128, 341.190, 456.370, 24
129, 341.190, 464.870, 24
130, 341.190, 473.370, 24
131, 341.190, 481.870, 24
132, 341.190, 490.370, 18
133, 341.190, 498.870, 18
134, 341.190, 507.370, 18
135, 341.190, 515.870, 18
136, 341.190, 524.370, 18
137, 341.190, 532.870, 18
138, 341.190, 541.370, 18
139, 341.190, 549.870, 18
140, 341.190, 558.370, 18
141, 341.190, 566.870, 18
142, 341.190, 575.370, 11
143, 341.190, 583.870, 11
144, 341.190, 592.370, 11
145, 341.190, 600.870, 11
146, 341.190, 609.370, 11
147, 362.060, 345.870, 1
148, 362.060, 354.370, 1
149, 362.060, 362.870, 1
150, 362.060, 371.370, 24
151, 362.060, 379.870, 24
152, 362.060, 388.370, 24
153, 362.060, 396.870, 24
154, 362.060, 405.370, 24
155, 362.060, 413.870, 24
156, 362.060, 422.370, 24
157, 362.060, 430.870, 24
158, 362.060, 439.370, 24
159, 362.060, 447.870, 24
160, 362.060, 456.370, 24
161, 362.060, 464.870, 24
162, 362.060, 473.370, 24
163, 362.060, 481.870, 24
164, 362.060, 490.370, 18
165, 362.060, 498.870, 18
166, 362.060, 507.370, 18
167, 362.060, 515.870, 18
168, 362.060, 524.370, 18
169, 362.060, 532.870, 18
