1, 605.800, 88.690, 5
2, 626.670, 88.690, 5
3, 564.060, 97.190, 5
4, 584.930, 97.190, 5
5, 605.800, 97.190, 5
6, 626.670, 97.190, 5
7, 522.320, 105.690, 5
8, 543.190, 105.690, 5
9, 564.060, 105.690, 5
10, 584.930, 105.690, 5
11, 605.800, 105.690, 5
12, 626.670, 105.690, 5
13, 647.540, 105.690, 5
14, 480.580, 114.190, 5
15, 501.450, 114.190, 5
16, 522.320, 114.190, 5
17, 543.190, 114.190, 5
18, 564.060, 114.190, 5
19, 584.930, 114.190, 5
20, 605.800, 114.190, 5
21, 626.670, 114.190, 5
22, 647.540, 114.190, 5
23, 438.840, 122.690, 3
24, 459.710, 122.690, 3
25, 480.580, 122.690, 5
26, 501.450, 122.690, 5
27, 522.320, 122.690, 5
28, 543.190, 122.690, 5
29, 564.060, 122.690, 5
30, 584.930, 122.690, 5
31, 605.800, 122.690, 5
32, 626.670, 122.690, 5
33, 647.540, 122.690, 5
34, 668.410, 122.690, 5
35, 397.100, 131.190, 3
36, 417.970, 131.190, 3
37, 438.840, 131.190, 3
38, 459.710, 131.190, 3
39, 480.580, 131.190, 5
40, 501.450, 131.190, 5
41, 522.320, 131.190, 5
42, 543.190, 131.190, 5
43, 564.060, 131.190, 5
44, 584.930, 131.190, 5
45, 605.800, 131.190, 5
46, 626.670, 131.190, 5
47, 647.540, 131.190, 5
48, 668.410, 131.190, 5
49, 355.360, 139.690, 3
50, 376.230, 139.690, 3
51, 397.100, 139.690, 3
52, 417.970, 139.690, 3
53, 438.840, 139.690, 3
54, 459.710, 139.690, 3
55, 480.580, 139.690, 5
56, 501.450, 139.690, 5
57, 522.320, 139.690, 5
58, 543.190, 139.690, 5
59, 564.060, 139.690, 5
60, 584.930, 139.690, 5
61, 605.800, 139.690, 5
62, 626.670, 139.690, 5
63, 647.540, 139.690, 5
64, 668.410, 139.690, 5
65, 689.280, 139.690, 5
66, 313.620, 148.190, 3
67, 334.490, 148.190, 3
68, 355.360, 148.190, 3
69, 376.230, 148.190, 3
70, 397.100, 148.190, 3
71, 417.970, 148.190, 3
72, 438.840, 148.190, 3
73, 459.710, 148.190, 3
74, 480.580, 148.190, 5
75, 501.450, 148.190, 5
76, 522.320, 148.190, 5
77, 543.190, 148.190, 5
78, 564.060, 148.190, 5
79, 584.930, 148.190, 5
80, 605.800, 148.190, 5
81, 626.670, 148.190, 5
82, 647.540, 148.190, 5
83, 668.410, 148.190, 5
84, 689.280, 148.190, 5
85, 271.880, 156.690, 3
86, 292.750, 156.690, 3
87, 313.620, 156.690, 3
88, 334.490, 156.690, 3
89, 355.360, 156.690, 3
90, 376.230, 156.690, 3
91, 397.100, 156.690, 3
92, 417.970, 156.690, 3
93, 438.840, 156.690, 3
94, 459.710, 156.690, 3
95, 480.580, 156.690, 5
96, 501.450, 156.690, 5
97, 522.320, 156.690, 5
98, 543.190, 156.690, 5
99, 564.060, 156.690, 5
100, 584.930, 156.690, 5
101, 605.800, 156.690, 5
102, 626.670, 156.690, 5
103, 647.540, 156.690, 5
104, 668.410, 156.690, 5
105, 689.280, 156.690, 5
106, 271.880, 165.190, 3
107, 292.750, 165.190, 3
108, 313.620, 165.190, 3
109, 334.490, 165.190, 3
110, 355.360, 165.190, 3
111, 376.230, 165.190, 3
112, 397.100, 165.190, 3
113, 417.970, 165.190, 3
114, 438.840, 165.190, 3
115, 459.710, 165.190, 3
116, 480.580, 165.190, 5
117, 501.450, 165.190, 5
118, 522.320, 165.190, 5
119, 543.190, 165.190, 5
120, 564.060, 165.190, 5
121, 584.930, 165.190, 5
122, 605.800, 165.190, 5
123, 626.670, 165.190, 5
124, 647.540, 165.190, 5
125, 668.410, 165.190, 5
126, 689.280, 165.190, 5
127, 710.150, 165.190, 5
128, 271.880, 173.690, 3
129, 292.750, 173.690, 3
130, 313.620, 173.690, 3
131, 334.490, 173.690, 3
132, 355.360, 173.690, 3
133, 376.230, 173.690, 3
134, 397.100, 173.690, 3
135, 417.970, 173.690, 3
136, 438.840, 173.690, 3
137, 459.710, 173.690, 3
138, 480.580, 173.690, 5
139, 501.450, 173.690, 5
140, 522.320, 173.690, 5
141, 543.190, 173.690, 5
142, 564.060, 173.690, 5
143, 584.930, 173.690, 5
144, 605.800, 173.690, 5
145, 626.670, 173.690, 5
146, 647.540, 173.690, 5
147, 668.410, 173.690, 5
148, 689.280, 173.690, 5
149, 710.150, 173.690, 5
150, 251.010, 182.190, 3
151, 271.880, 182.190, 3
152, 292.750, 182.190, 3
153, 313.620, 182.190, 3
154, 334.490, 182.190, 3
155, 355.360, 182.190, 3
156, 376.230, 182.190, 3
157, 397.100, 182.190, 3
158, 417.970, 182.190, 3
159, 438.840, 182.190, 3
160, 459.710, 182.190, 3
161, 480.580, 182.190, 5
162, 501.450, 182.190, 5
163, 522.320, 182.190, 5
164, 543.190, 182.190, 5
165, 564.060, 182.190, 5
166, 584.930, 182.190, 1
167, 605.800, 182.190, 1
168, 626.670, 182.190, 1
169, 647.540, 182.190, 1
170, 668.410, 182.190, 1
171, 689.280, 182.190, 1
172, 710.150, 182.190, 1
173, 731.020, 182.190, 1
174, 251.010, 190.690, 3
175, 271.880, 190.690, 3
176, 292.750, 190.690, 3
177, 313.620, 190.690, 3
178, 334.490, 190.690, 3
179, 355.360, 190.690, 3
180, 376.230, 190.690, 3
181, 397.100, 190.690, 3
182, 417.970, 190.690, 3
183, 438.840, 190.690, 3
184, 459.710, 190.690, 3
185, 480.580, 190.690, 5
186, 501.450, 190.690, 5
187, 522.320, 190.690, 5
188, 543.190, 190.690, 5
189, 564.060, 190.690, 5
190, 584.930, 190.690, 1
191, 605.800, 190.690, 1
192, 626.670, 190.690, 1
193, 647.540, 190.690, 1
194, 668.410, 190.690, 1
195, 689.280, 190.690, 1
196, 710.150, 190.690, 1
197, 731.020, 190.690, 1
198, 230.140, 199.190, 3
199, 251.010, 199.190, 3
200, 271.880, 199.190, 3
201, 292.750, 199.190, 3
202, 313.620, 199.190, 3
203, 334.490, 199.190, 3
204, 355.360, 199.190, 3
205, 376.230, 199.190, 3
206, 397.100, 199.190, 3
207, 417.970, 199.190, 3
208, 438.840, 199.190, 3
209, 459.710, 199.190, 2
210, 480.580, 199.190, 2
211, 501.450, 199.190, 2
212, 522.320, 199.190, 2
213, 543.190, 199.190, 1
214, 564.060, 199.190, 1
215, 584.930, 199.190, 1
216, 605.800, 199.190, 1
217, 626.670, 199.190, 1
218, 647.540, 199.190, 1
219, 668.410, 199.190, 1
220, 689.280, 199.190, 1
221, 710.150, 199.190, 1
222, 731.020, 199.190, 1
223, 751.890, 199.190, 1
224, 230.140, 207.690, 3
225, 251.010, 207.690, 3
226, 271.880, 207.690, 3
227, 292.750, 207.690, 3
228, 313.620, 207.690, 3
229, 334.490, 207.690, 3
230, 355.360, 207.690, 3
231, 376.230, 207.690, 3
232, 397.100, 207.690, 2
233, 417.970, 207.690, 2
234, 438.840, 207.690, 2
235, 459.710, 207.690, 2
236, 480.580, 207.690, 2
237, 501.450, 207.690, 2
238, 522.320, 207.690, 2
239, 543.190, 207.690, 1
240, 564.060, 207.690, 1
241, 584.930, 207.690, 1
242, 605.800, 207.690, 1
243, 626.670, 207.690, 1
244, 647.540, 207.690, 1
245, 668.410, 207.690, 1
246, 689.280, 207.690, 1
247, 710.150, 207.690, 1
248, 731.020, 207.690, 1
249, 751.890, 207.690, 1
250, 209.270, 216.190, 3
251, 230.140, 216.190, 3
252, 251.010, 216.190, 3
253, 271.880, 216.190, 3
254, 292.750, 216.190, 3
255, 313.620, 216.190, 3
256, 334.490, 216.190, 3
257, 355.360, 216.190, 3
258, 376.230, 216.190, 3
259, 397.100, 216.190, 2
260, 417.970, 216.190, 2
261, 438.840, 216.190, 2
262, 459.710, 216.190, 2
263, 480.580, 216.190, 2
264, 501.450, 216.190, 2
265, 522.320, 216.190, 2
266, 543.190, 216.190, 1
267, 564.060, 216.190, 1
268, 584.930, 216.190, 1
269, 605.800, 216.190, 1
270, 626.670, 216.190, 1
271, 647.540, 216.190, 1
272, 668.410, 216.190, 1
273, 689.280, 216.190, 1
274, 710.150, 216.190, 1
275, 731.020, 216.190, 1
276, 751.890, 216.190, 1
277, 209.270, 224.690, 3
278, 230.140, 224.690, 3
279, 251.010, 224.690, 3
280, 271.880, 224.690, 3
281, 292.750, 224.690, 3
282, 313.620, 224.690, 3
283, 334.490, 224.690, 3
284, 355.360, 224.690, 3
285, 376.230, 224.690, 3
286, 397.100, 224.690, 2
287, 417.970, 224.690, 2
288, 438.840, 224.690, 2
289, 459.710, 224.690, 2
290, 480.580, 224.690, 2
291, 501.450, 224.690, 2
